Run_ID,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ApplyTransformer,param_depth,param_initial_filter,param_junction,param_length,param_type_of_block,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
334,21.91314709186554,1.9749571084976196,2.651420831680298,0.011822938919067383,True,3,4,2,7,vgg,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 2, 'length': 7, 'type_of_block': 'vgg'}",0.1796875,0.36328125,0.271484375,0.091796875,399
53,124.82854735851288,12.02357017993927,7.43302595615387,0.025745272636413574,False,3,4,3,3,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 4, 'junction': 3, 'length': 3, 'type_of_block': 'resnet'}",0.1796875,0.36328125,0.271484375,0.091796875,399
374,17.53845775127411,0.1630932092666626,1.9903887510299683,0.048138976097106934,True,3,8,1,5,vgg,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 1, 'length': 5, 'type_of_block': 'vgg'}",0.16796875,0.37109375,0.26953125,0.1015625,403
203,41.86439406871796,0.4511202573776245,6.67473042011261,0.19691860675811768,False,3,16,3,4,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 4, 'type_of_block': 'soft_att'}",0.375,0.1640625,0.26953125,0.10546875,403
247,27.618332028388977,3.17819607257843,4.487712740898132,0.12900149822235107,False,3,24,2,3,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 2, 'length': 3, 'type_of_block': 'soft_att'}",0.2265625,0.3125,0.26953125,0.04296875,403
100,42.73539936542511,2.8505133390426636,5.022752046585083,0.3170914649963379,False,3,8,2,3,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 2, 'length': 3, 'type_of_block': 'inception'}",0.37109375,0.1640625,0.267578125,0.103515625,406
459,25.122639179229736,1.4417750835418701,3.8946337699890137,0.16187715530395508,True,3,16,2,2,soft_att,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 2, 'length': 2, 'type_of_block': 'soft_att'}",0.3671875,0.16796875,0.267578125,0.099609375,406
321,153.35512256622314,15.001359224319458,8.96668255329132,0.3015955686569214,True,3,4,2,4,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 2, 'length': 4, 'type_of_block': 'resnet'}",0.21484375,0.31640625,0.265625,0.05078125,408
191,56.11066961288452,5.414467811584473,8.712761998176575,0.4330180883407593,False,3,16,2,7,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 2, 'length': 7, 'type_of_block': 'soft_att'}",0.31640625,0.21484375,0.265625,0.05078125,408
260,93.96642541885376,5.61329984664917,9.926462054252625,0.5304373502731323,False,3,24,2,7,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 2, 'length': 7, 'type_of_block': 'inception'}",0.37109375,0.15625,0.263671875,0.107421875,410
526,21.01523208618164,1.61273193359375,2.420747756958008,0.029724597930908203,True,3,24,1,7,vgg,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 1, 'length': 7, 'type_of_block': 'vgg'}",0.37109375,0.15625,0.263671875,0.107421875,410
520,82.76971316337585,20.015772104263306,7.525663495063782,0.31806814670562744,True,3,24,1,6,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 1, 'length': 6, 'type_of_block': 'inception'}",0.37109375,0.15625,0.263671875,0.107421875,410
256,77.88722372055054,4.020038604736328,7.8764753341674805,0.544417142868042,False,3,24,2,6,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 2, 'length': 6, 'type_of_block': 'inception'}",0.37109375,0.15625,0.263671875,0.107421875,410
510,13.870009183883667,2.0618839263916016,1.6945936679840088,0.04797005653381348,True,3,24,1,3,vgg,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 1, 'length': 3, 'type_of_block': 'vgg'}",0.37109375,0.15625,0.263671875,0.107421875,410
535,32.30578172206879,2.0239349603652954,5.215525150299072,0.4183387756347656,True,3,24,2,3,soft_att,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 2, 'length': 3, 'type_of_block': 'soft_att'}",0.21484375,0.30859375,0.26171875,0.046875,415
181,196.6086219549179,5.360681176185608,10.437335729598999,0.7464063167572021,False,3,16,2,5,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 2, 'length': 5, 'type_of_block': 'resnet'}",0.1796875,0.34375,0.26171875,0.08203125,415
279,45.79123246669769,0.3074835538864136,6.993532776832581,0.6101406812667847,False,3,24,3,5,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 3, 'length': 5, 'type_of_block': 'soft_att'}",0.3515625,0.171875,0.26171875,0.08984375,415
166,19.493954062461853,0.15443289279937744,2.8059797286987305,0.09171462059020996,False,3,16,1,7,vgg,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 7, 'type_of_block': 'vgg'}",0.16015625,0.36328125,0.26171875,0.1015625,415
473,335.87931287288666,0.11987602710723877,13.529055714607239,0.02875649929046631,True,3,16,2,6,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 2, 'length': 6, 'type_of_block': 'resnet'}",0.21484375,0.30859375,0.26171875,0.046875,415
197,131.49061691761017,18.12952148914337,8.010213375091553,0.6163604259490967,False,3,16,3,3,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 3, 'type_of_block': 'resnet'}",0.16015625,0.359375,0.259765625,0.099609375,420
301,177.0334357023239,7.673895001411438,10.293327808380127,0.9101061820983887,True,3,4,1,5,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 1, 'length': 5, 'type_of_block': 'resnet'}",0.15625,0.36328125,0.259765625,0.103515625,420
249,151.36043894290924,24.159302830696106,9.167959690093994,1.8012261390686035,False,3,24,2,4,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 2, 'length': 4, 'type_of_block': 'resnet'}",0.21484375,0.30078125,0.2578125,0.04296875,422
41,275.1287080049515,11.365217328071594,11.547138929367065,0.3493936061859131,False,3,4,2,6,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 4, 'junction': 2, 'length': 6, 'type_of_block': 'resnet'}",0.3203125,0.1953125,0.2578125,0.0625,422
399,48.0685396194458,0.4434506893157959,8.095600843429565,0.4514777660369873,True,3,8,2,5,soft_att,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 2, 'length': 5, 'type_of_block': 'soft_att'}",0.21484375,0.30078125,0.2578125,0.04296875,422
251,35.5533664226532,1.1211235523223877,5.981394171714783,0.2186356782913208,False,3,24,2,4,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 2, 'length': 4, 'type_of_block': 'soft_att'}",0.34375,0.16796875,0.255859375,0.087890625,425
365,94.70374178886414,8.86111044883728,6.698575377464294,0.1459900140762329,True,3,8,1,3,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 1, 'length': 3, 'type_of_block': 'resnet'}",0.21875,0.29296875,0.255859375,0.037109375,425
87,39.50226581096649,1.7990621328353882,6.348461151123047,0.05750083923339844,False,3,8,1,5,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 1, 'length': 5, 'type_of_block': 'soft_att'}",0.22265625,0.2890625,0.255859375,0.033203125,425
25,59.615010499954224,1.441117763519287,4.8170448541641235,0.12974464893341064,False,3,4,2,2,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 4, 'junction': 2, 'length': 2, 'type_of_block': 'resnet'}",0.19921875,0.3125,0.255859375,0.056640625,425
139,51.43738639354706,4.8451303243637085,9.075021147727966,0.8510357141494751,False,3,8,3,6,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 3, 'length': 6, 'type_of_block': 'soft_att'}",0.25390625,0.25390625,0.25390625,0.0,429
124,45.21351420879364,0.9922088384628296,5.609239101409912,0.30870938301086426,False,3,8,3,3,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 3, 'length': 3, 'type_of_block': 'inception'}",0.25390625,0.25390625,0.25390625,0.0,429
407,60.71804630756378,2.836438775062561,9.655686140060425,0.2445070743560791,True,3,8,2,7,soft_att,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 2, 'length': 7, 'type_of_block': 'soft_att'}",0.3125,0.1953125,0.25390625,0.05859375,429
349,261.15264868736267,9.465416431427002,13.080734252929688,0.4849708080291748,True,3,4,3,5,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 3, 'length': 5, 'type_of_block': 'resnet'}",0.21484375,0.2890625,0.251953125,0.037109375,432
481,73.68066215515137,0.09680843353271484,5.855273604393005,0.10270988941192627,True,3,16,3,2,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 2, 'type_of_block': 'resnet'}",0.2578125,0.24609375,0.251953125,0.005859375,432
229,166.04362654685974,8.999640226364136,9.603697776794434,1.008739709854126,False,3,24,1,5,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 1, 'length': 5, 'type_of_block': 'resnet'}",0.25,0.25390625,0.251953125,0.001953125,432
17,227.38588964939117,11.336179375648499,11.091378092765808,0.6425315141677856,False,3,4,1,6,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 4, 'junction': 1, 'length': 6, 'type_of_block': 'resnet'}",0.24609375,0.25390625,0.25,0.00390625,435
521,250.87859690189362,20.618915677070618,13.135213255882263,0.26199305057525635,True,3,24,1,6,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 1, 'length': 6, 'type_of_block': 'resnet'}",0.24609375,0.25390625,0.25,0.00390625,435
464,54.37014865875244,0.3463399410247803,5.5912193059921265,0.09107744693756104,True,3,16,2,4,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 2, 'length': 4, 'type_of_block': 'inception'}",0.13671875,0.36328125,0.25,0.11328125,435
201,175.13925313949585,17.15598726272583,8.960071682929993,0.7027117013931274,False,3,16,3,4,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 4, 'type_of_block': 'resnet'}",0.37109375,0.12890625,0.25,0.12109375,435
205,240.9831793308258,1.126223087310791,11.701716780662537,0.2871943712234497,False,3,16,3,5,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 5, 'type_of_block': 'resnet'}",0.2890625,0.2109375,0.25,0.0390625,435
394,16.114860773086548,1.8076329231262207,1.9982292652130127,0.051792144775390625,True,3,8,2,4,vgg,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 2, 'length': 4, 'type_of_block': 'vgg'}",0.1328125,0.36328125,0.248046875,0.115234375,440
145,54.60980176925659,3.7102909088134766,4.410367369651794,0.11942875385284424,False,3,16,1,2,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 2, 'type_of_block': 'resnet'}",0.21484375,0.28125,0.248046875,0.033203125,440
283,58.25735342502594,2.1429723501205444,9.241246223449707,0.3209819793701172,False,3,24,3,6,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 3, 'length': 6, 'type_of_block': 'soft_att'}",0.29296875,0.203125,0.248046875,0.044921875,440
417,186.46048283576965,17.348562240600586,10.557147741317749,0.3156130313873291,True,3,8,3,4,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 3, 'length': 4, 'type_of_block': 'resnet'}",0.2421875,0.25390625,0.248046875,0.005859375,440
159,38.289822578430176,0.8653450012207031,6.073160171508789,0.10471105575561523,False,3,16,1,5,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 5, 'type_of_block': 'soft_att'}",0.2421875,0.25390625,0.248046875,0.005859375,440
49,68.98773241043091,0.8850588798522949,5.4096152782440186,0.03225588798522949,False,3,4,3,2,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 4, 'junction': 3, 'length': 2, 'type_of_block': 'resnet'}",0.1328125,0.36328125,0.248046875,0.115234375,440
574,23.335688591003418,1.7793853282928467,2.852664589881897,0.09020364284515381,True,3,24,3,7,vgg,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 3, 'length': 7, 'type_of_block': 'vgg'}",0.12890625,0.36328125,0.24609375,0.1171875,446
501,427.21049880981445,40.56139779090881,15.49426805973053,0.9231277704238892,True,3,16,3,7,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 7, 'type_of_block': 'resnet'}",0.3203125,0.171875,0.24609375,0.07421875,446
347,36.89789879322052,0.9670559167861938,6.132373213768005,0.06357133388519287,True,3,4,3,4,soft_att,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 3, 'length': 4, 'type_of_block': 'soft_att'}",0.265625,0.2265625,0.24609375,0.01953125,446
567,57.35913860797882,2.0877000093460083,8.612895965576172,0.5429737567901611,True,3,24,3,5,soft_att,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 3, 'length': 5, 'type_of_block': 'soft_att'}",0.328125,0.1640625,0.24609375,0.08203125,446
213,451.52922904491425,58.43698275089264,16.09661293029785,1.6875600814819336,False,3,16,3,7,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 7, 'type_of_block': 'resnet'}",0.171875,0.31640625,0.244140625,0.072265625,450
525,326.71435260772705,2.5173730850219727,14.142345309257507,0.627519965171814,True,3,24,1,7,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 1, 'length': 7, 'type_of_block': 'resnet'}",0.21484375,0.2734375,0.244140625,0.029296875,450
545,308.4451446533203,45.93941378593445,13.962573647499084,2.3201361894607544,True,3,24,2,6,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 2, 'length': 6, 'type_of_block': 'resnet'}",0.16015625,0.328125,0.244140625,0.083984375,450
173,113.90538907051086,8.046053886413574,6.899585247039795,0.759307861328125,False,3,16,2,3,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 2, 'length': 3, 'type_of_block': 'resnet'}",0.2109375,0.27734375,0.244140625,0.033203125,450
216,25.79141592979431,1.5991015434265137,3.174043655395508,0.2303309440612793,False,3,24,1,2,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 1, 'length': 2, 'type_of_block': 'inception'}",0.37109375,0.11328125,0.2421875,0.12890625,454
140,98.61393988132477,4.195025324821472,9.37261962890625,0.5172836780548096,False,3,8,3,7,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 3, 'length': 7, 'type_of_block': 'inception'}",0.12109375,0.36328125,0.2421875,0.12109375,454
184,76.92694139480591,11.909789562225342,8.15605890750885,0.7899190187454224,False,3,16,2,6,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 2, 'length': 6, 'type_of_block': 'inception'}",0.37109375,0.11328125,0.2421875,0.12890625,454
224,40.38660264015198,1.5206077098846436,5.117978572845459,0.13549590110778809,False,3,24,1,4,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 1, 'length': 4, 'type_of_block': 'inception'}",0.12109375,0.36328125,0.2421875,0.12109375,454
151,24.277883768081665,0.8480002880096436,4.399455666542053,0.18139350414276123,False,3,16,1,3,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 3, 'type_of_block': 'soft_att'}",0.26953125,0.21484375,0.2421875,0.02734375,454
433,75.77788209915161,0.6045305728912354,5.500487685203552,0.19975364208221436,True,3,16,1,2,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 2, 'type_of_block': 'resnet'}",0.21484375,0.26953125,0.2421875,0.02734375,454
75,17.565502166748047,1.3691768646240234,3.227792263031006,0.24742341041564941,False,3,8,1,2,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 1, 'length': 2, 'type_of_block': 'soft_att'}",0.28515625,0.19921875,0.2421875,0.04296875,454
448,73.65897858142853,2.498881220817566,7.276320457458496,0.15449786186218262,True,3,16,1,6,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 6, 'type_of_block': 'inception'}",0.12109375,0.36328125,0.2421875,0.12109375,454
306,15.937578082084656,0.29510343074798584,2.4634060859680176,0.12708616256713867,True,3,4,1,6,vgg,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 1, 'length': 6, 'type_of_block': 'vgg'}",0.12109375,0.36328125,0.2421875,0.12109375,454
453,347.27837324142456,15.15993618965149,14.187149405479431,1.0624653100967407,True,3,16,1,7,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 7, 'type_of_block': 'resnet'}",0.12109375,0.36328125,0.2421875,0.12109375,454
455,53.44265818595886,2.794654369354248,8.587688684463501,0.40903663635253906,True,3,16,1,7,soft_att,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 7, 'type_of_block': 'soft_att'}",0.33203125,0.1484375,0.240234375,0.091796875,464
207,46.616406202316284,4.316090106964111,6.999747633934021,0.37008655071258545,False,3,16,3,5,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 5, 'type_of_block': 'soft_att'}",0.21875,0.26171875,0.240234375,0.021484375,464
121,71.95403742790222,0.4021925926208496,5.49757707118988,0.018612980842590332,False,3,8,3,2,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 3, 'length': 2, 'type_of_block': 'resnet'}",0.23046875,0.25,0.240234375,0.009765625,464
187,48.90269207954407,2.1217002868652344,7.757205843925476,0.17793238162994385,False,3,16,2,6,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 2, 'length': 6, 'type_of_block': 'soft_att'}",0.2421875,0.23828125,0.240234375,0.001953125,464
381,312.2902101278305,13.445769906044006,13.862912893295288,0.27776074409484863,True,3,8,1,7,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 1, 'length': 7, 'type_of_block': 'resnet'}",0.15625,0.3203125,0.23828125,0.08203125,468
389,107.23376154899597,8.835443019866943,7.067991375923157,0.5087372064590454,True,3,8,2,3,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 2, 'length': 3, 'type_of_block': 'resnet'}",0.25,0.22265625,0.236328125,0.013671875,469
502,22.414654850959778,0.9985939264297485,2.9885724782943726,0.44766390323638916,True,3,16,3,7,vgg,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 7, 'type_of_block': 'vgg'}",0.12109375,0.3515625,0.236328125,0.115234375,469
104,46.45819652080536,0.8416157960891724,5.406666040420532,0.13720989227294922,False,3,8,2,4,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 2, 'length': 4, 'type_of_block': 'inception'}",0.16796875,0.3046875,0.236328125,0.068359375,469
429,445.6939058303833,3.7991647720336914,16.484716653823853,0.26874661445617676,True,3,8,3,7,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 3, 'length': 7, 'type_of_block': 'resnet'}",0.21875,0.25390625,0.236328125,0.017578125,469
377,248.294362783432,22.05268621444702,11.760258793830872,0.08118999004364014,True,3,8,1,6,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 1, 'length': 6, 'type_of_block': 'resnet'}",0.359375,0.11328125,0.236328125,0.123046875,469
345,197.4709975719452,9.895352840423584,10.87275505065918,0.15282320976257324,True,3,4,3,4,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 3, 'length': 4, 'type_of_block': 'resnet'}",0.21875,0.25390625,0.236328125,0.017578125,469
485,141.97726321220398,13.3736572265625,8.295194506645203,0.20138609409332275,True,3,16,3,3,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 3, 'type_of_block': 'resnet'}",0.21484375,0.25390625,0.234375,0.01953125,475
533,125.84202694892883,11.416861534118652,7.509589314460754,0.6703513860702515,True,3,24,2,3,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 2, 'length': 3, 'type_of_block': 'resnet'}",0.21484375,0.25390625,0.234375,0.01953125,475
101,121.2826681137085,26.766529083251953,7.244435429573059,0.6623047590255737,False,3,8,2,3,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 2, 'length': 3, 'type_of_block': 'resnet'}",0.21484375,0.25390625,0.234375,0.01953125,475
185,271.09538996219635,8.796460747718811,11.904114246368408,0.13439536094665527,False,3,16,2,6,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 2, 'length': 6, 'type_of_block': 'resnet'}",0.21484375,0.25390625,0.234375,0.01953125,475
513,144.1286255121231,8.32208502292633,9.006833791732788,0.5508642196655273,True,3,24,1,4,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 1, 'length': 4, 'type_of_block': 'resnet'}",0.21484375,0.25390625,0.234375,0.01953125,475
512,46.644874572753906,0.8532497882843018,5.255752801895142,0.22107529640197754,True,3,24,1,4,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 1, 'length': 4, 'type_of_block': 'inception'}",0.21484375,0.25390625,0.234375,0.01953125,475
560,57.86086022853851,2.3256789445877075,6.33823025226593,0.19762742519378662,True,3,24,3,4,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 3, 'length': 4, 'type_of_block': 'inception'}",0.21484375,0.25390625,0.234375,0.01953125,475
88,65.28593838214874,1.5781444311141968,6.786738276481628,0.13819515705108643,False,3,8,1,6,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 1, 'length': 6, 'type_of_block': 'inception'}",0.21484375,0.25390625,0.234375,0.01953125,475
488,57.70331919193268,5.089521765708923,5.810900449752808,0.2956721782684326,True,3,16,3,4,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 4, 'type_of_block': 'inception'}",0.21484375,0.25390625,0.234375,0.01953125,475
16,68.28709781169891,0.09210169315338135,7.701082229614258,0.018348217010498047,False,3,4,1,6,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 4, 'junction': 1, 'length': 6, 'type_of_block': 'inception'}",0.21484375,0.25390625,0.234375,0.01953125,475
39,41.626526832580566,0.7751169204711914,6.861383676528931,0.46205973625183105,False,3,4,2,5,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 4, 'junction': 2, 'length': 5, 'type_of_block': 'soft_att'}",0.26171875,0.20703125,0.234375,0.02734375,475
469,240.44964337348938,10.940511703491211,14.096209645271301,1.1881226301193237,True,3,16,2,5,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 2, 'length': 5, 'type_of_block': 'resnet'}",0.21484375,0.25390625,0.234375,0.01953125,475
476,93.85881543159485,4.785087585449219,8.766088604927063,0.16129553318023682,True,3,16,2,7,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 2, 'length': 7, 'type_of_block': 'inception'}",0.21484375,0.25390625,0.234375,0.01953125,475
277,250.39952838420868,34.593199610710144,11.68027937412262,0.8078500032424927,False,3,24,3,5,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 3, 'length': 5, 'type_of_block': 'resnet'}",0.21484375,0.25390625,0.234375,0.01953125,475
426,22.546722650527954,0.1320326328277588,2.507697343826294,0.08369684219360352,True,3,8,3,6,vgg,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 3, 'length': 6, 'type_of_block': 'vgg'}",0.21484375,0.25,0.232421875,0.017578125,489
65,300.54390048980713,11.53451657295227,13.422372698783875,0.12138950824737549,False,3,4,3,6,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 4, 'junction': 3, 'length': 6, 'type_of_block': 'resnet'}",0.21484375,0.25,0.232421875,0.017578125,489
397,238.481671333313,30.617717504501343,12.016554832458496,0.5703444480895996,True,3,8,2,5,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 2, 'length': 5, 'type_of_block': 'resnet'}",0.2109375,0.25,0.23046875,0.01953125,491
147,19.054495573043823,1.6849913597106934,3.583169102668762,0.2961539030075073,False,3,16,1,2,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 2, 'type_of_block': 'soft_att'}",0.13671875,0.32421875,0.23046875,0.09375,491
223,39.845404863357544,9.337313652038574,4.656048059463501,0.1767125129699707,False,3,24,1,3,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 1, 'length': 3, 'type_of_block': 'soft_att'}",0.37890625,0.08203125,0.23046875,0.1484375,491
317,104.69032096862793,8.691853284835815,7.3338645696640015,0.07439672946929932,True,3,4,2,3,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 2, 'length': 3, 'type_of_block': 'resnet'}",0.20703125,0.25390625,0.23046875,0.0234375,491
291,23.557442784309387,1.2471941709518433,4.062146782875061,0.4158083200454712,True,3,4,1,2,soft_att,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 1, 'length': 2, 'type_of_block': 'soft_att'}",0.21484375,0.24609375,0.23046875,0.015625,491
421,264.33314073085785,36.07613980770111,12.866567015647888,2.1118885278701782,True,3,8,3,5,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 3, 'length': 5, 'type_of_block': 'resnet'}",0.25,0.2109375,0.23046875,0.01953125,491
57,187.87880647182465,5.920474886894226,9.519765377044678,0.014151334762573242,False,3,4,3,4,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 4, 'junction': 3, 'length': 4, 'type_of_block': 'resnet'}",0.23046875,0.2265625,0.228515625,0.001953125,497
113,283.84955537319183,26.091561675071716,12.685545802116394,1.8882235288619995,False,3,8,2,6,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 2, 'length': 6, 'type_of_block': 'resnet'}",0.19921875,0.2578125,0.228515625,0.029296875,497
474,17.972376227378845,0.06650269031524658,2.4167035818099976,0.014351963996887207,True,3,16,2,6,vgg,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 2, 'length': 6, 'type_of_block': 'vgg'}",0.1171875,0.33984375,0.228515625,0.111328125,497
165,280.69240725040436,1.0625439882278442,12.1461181640625,0.11509966850280762,False,3,16,1,7,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 7, 'type_of_block': 'resnet'}",0.37109375,0.0859375,0.228515625,0.142578125,497
